Ticker,Frequency,Fiscal,Period Ending,Total Revenue,Reported Currency,Fiscal_period
TMSH,annual,FY 2008,2008-12-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,annual,FY 2007,2007-12-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q1 2012,2012-03-31 00:00:00,"3,066",USD,Fiscal year is January - December
TMSH,quarterly,Q1 2011,2011-03-31 00:00:00,"34,324",USD,Fiscal year is January - December
TMSH,quarterly,Q3 2008,2008-09-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q2 2008,2008-06-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q1 2008,2008-03-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q4 2007,2007-12-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q3 2007,2007-09-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q2 2007,2007-06-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q1 2007,2007-03-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q4 2006,2006-12-31 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q3 2006,2006-09-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q2 2006,2006-06-30 00:00:00,-,USD,Fiscal year is January - December
TMSH,quarterly,Q1 2006,2006-03-31 00:00:00,-,USD,Fiscal year is January - December
TRSBF,annual,TTM,2024-06-30 00:00:00,"8,421,550,000",CNY,Fiscal year is January - December
TRSBF,annual,FY 2023,2023-12-31 00:00:00,"7,815,938,000",CNY,Fiscal year is January - December
TRSBF,annual,FY 2022,2022-12-31 00:00:00,"6,865,735,000",CNY,Fiscal year is January - December
TRSBF,annual,FY 2021,2021-12-31 00:00:00,"6,382,009,000",CNY,Fiscal year is January - December
TRSBF,annual,FY 2020,2020-12-31 00:00:00,"5,587,636,000",CNY,Fiscal year is January - December
TRSBF,annual,FY 2019,2019-12-31 00:00:00,"5,318,091,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H1 2024,2024-06-30 00:00:00,"4,389,445,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H2 2023,2023-12-31 00:00:00,"4,032,105,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H1 2023,2023-06-30 00:00:00,"3,783,833,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H2 2022,2022-12-31 00:00:00,"3,771,275,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H1 2022,2022-06-30 00:00:00,"3,094,460,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H2 2021,2021-12-31 00:00:00,"3,274,874,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H1 2021,2021-06-30 00:00:00,"3,107,135,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H2 2020,2020-12-31 00:00:00,"2,892,459,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H1 2020,2020-06-30 00:00:00,"2,695,177,000",CNY,Fiscal year is January - December
TRSBF,Semi-Annual,H2 2019,2019-12-31 00:00:00,"2,675,159,000",CNY,Fiscal year is January - December
TRUFF,annual,TTM,2024-09-30 00:00:00,"5,493,497",CAD,Fiscal year is April - March
TRUFF,annual,FY 2024,2024-03-31 00:00:00,"4,751,981",CAD,Fiscal year is April - March
TRUFF,annual,FY 2023,2023-03-31 00:00:00,"3,949,667",CAD,Fiscal year is April - March
TRUFF,annual,FY 2022,2022-03-31 00:00:00,"2,325,589",CAD,Fiscal year is April - March
TRUFF,annual,FY 2021,2021-03-31 00:00:00,"110,956",CAD,Fiscal year is April - March
TRUFF,annual,FY 2020,2020-03-31 00:00:00,-,CAD,Fiscal year is April - March
TRUFF,quarterly,Q2 2025,2024-09-30 00:00:00,"1,367,739",CAD,Fiscal year is April - March
TRUFF,quarterly,Q1 2025,2024-06-30 00:00:00,"1,558,779",CAD,Fiscal year is April - March
TRUFF,quarterly,Q4 2024,2024-03-31 00:00:00,"1,275,909",CAD,Fiscal year is April - March
TRUFF,quarterly,Q3 2024,2023-12-31 00:00:00,"1,291,070",CAD,Fiscal year is April - March
TRUFF,quarterly,Q2 2024,2023-09-30 00:00:00,"983,324",CAD,Fiscal year is April - March
TRUFF,quarterly,Q1 2024,2023-06-30 00:00:00,"1,201,678",CAD,Fiscal year is April - March
TRUFF,quarterly,Q4 2023,2023-03-31 00:00:00,"1,252,918",CAD,Fiscal year is April - March
TRUFF,quarterly,Q3 2023,2022-12-31 00:00:00,"1,175,235",CAD,Fiscal year is April - March
TRUFF,quarterly,Q2 2023,2022-09-30 00:00:00,"736,428",CAD,Fiscal year is April - March
TRUFF,quarterly,Q1 2023,2022-06-30 00:00:00,"785,086",CAD,Fiscal year is April - March
TRUFF,quarterly,Q4 2022,2022-03-31 00:00:00,"622,467",CAD,Fiscal year is April - March
TRUFF,quarterly,Q3 2022,2021-12-31 00:00:00,"622,247",CAD,Fiscal year is April - March
TRUFF,quarterly,Q2 2022,2021-09-30 00:00:00,"485,738",CAD,Fiscal year is April - March
TRUFF,quarterly,Q1 2022,2021-06-30 00:00:00,"595,137",CAD,Fiscal year is April - March
TRUFF,quarterly,Q4 2021,2021-03-31 00:00:00,"95,868",CAD,Fiscal year is April - March
TRUFF,quarterly,Q3 2021,2020-12-31 00:00:00,"15,088",CAD,Fiscal year is April - March
TRUFF,quarterly,Q2 2021,2020-09-30 00:00:00,-,CAD,Fiscal year is April - March
TRUFF,quarterly,Q1 2021,2020-06-30 00:00:00,-,CAD,Fiscal year is April - March
TRUFF,quarterly,Q4 2020,2020-03-31 00:00:00,-,CAD,Fiscal year is April - March
TRUFF,quarterly,Q3 2020,2019-12-31 00:00:00,-,CAD,Fiscal year is April - March
TSNDF,annual,TTM,2024-09-30 00:00:00,"318,890,000",USD,Fiscal year is January - December
TSNDF,annual,FY 2023,2023-12-31 00:00:00,"317,328,000",USD,Fiscal year is January - December
TSNDF,annual,FY 2022,2022-12-31 00:00:00,"247,829,000",USD,Fiscal year is January - December
TSNDF,annual,FY 2021,2021-12-31 00:00:00,"194,210,000",USD,Fiscal year is January - December
TSNDF,annual,FY 2020,2020-12-31 00:00:00,"132,152,000",USD,Fiscal year is January - December
TSNDF,annual,FY 2019,2019-12-31 00:00:00,"63,813,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q3 2024,2024-09-30 00:00:00,"74,168,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q2 2024,2024-06-30 00:00:00,"77,523,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q1 2024,2024-03-31 00:00:00,"80,633,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q4 2023,2023-12-31 00:00:00,"86,566,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q3 2023,2023-09-30 00:00:00,"89,240,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q2 2023,2023-06-30 00:00:00,"72,124,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q1 2023,2023-03-31 00:00:00,"69,398,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q4 2022,2022-12-31 00:00:00,"69,041,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q3 2022,2022-09-30 00:00:00,"66,243,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q2 2022,2022-06-30 00:00:00,"63,960,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q1 2022,2022-03-31 00:00:00,"48,585,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q4 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
TSNDF,quarterly,Q3 2021,2021-09-30 00:00:00,"49,139,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q2 2021,2021-06-30 00:00:00,"58,723,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q1 2021,2021-03-31 00:00:00,"53,354,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q4 2020,2020-12-31 00:00:00,"49,616,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q3 2020,2020-09-30 00:00:00,"38,128,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q2 2020,2020-06-30 00:00:00,"34,214,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q1 2020,2020-03-31 00:00:00,"25,875,000",USD,Fiscal year is January - December
TSNDF,quarterly,Q4 2019,2019-12-31 00:00:00,"18,336,214",USD,Fiscal year is January - December
TSOI,annual,TTM,2024-09-30 00:00:00,"85,319",USD,Fiscal year is January - December
TSOI,annual,FY 2023,2023-12-31 00:00:00,"98,994",USD,Fiscal year is January - December
TSOI,annual,FY 2022,2022-12-31 00:00:00,"206,767",USD,Fiscal year is January - December
TSOI,annual,FY 2021,2021-12-31 00:00:00,"145,956",USD,Fiscal year is January - December
TSOI,annual,FY 2020,2020-12-31 00:00:00,"62,681",USD,Fiscal year is January - December
TSOI,annual,FY 2019,2019-12-31 00:00:00,"27,495",USD,Fiscal year is January - December
TSOI,quarterly,Q3 2024,2024-09-30 00:00:00,"19,667",USD,Fiscal year is January - December
TSOI,quarterly,Q2 2024,2024-06-30 00:00:00,"20,005",USD,Fiscal year is January - December
TSOI,quarterly,Q1 2024,2024-03-31 00:00:00,"21,814",USD,Fiscal year is January - December
TSOI,quarterly,Q4 2023,2023-12-31 00:00:00,"23,833",USD,Fiscal year is January - December
TSOI,quarterly,Q3 2023,2023-09-30 00:00:00,"25,730",USD,Fiscal year is January - December
TSOI,quarterly,Q2 2023,2023-06-30 00:00:00,"26,308",USD,Fiscal year is January - December
TSOI,quarterly,Q1 2023,2023-03-31 00:00:00,"23,123",USD,Fiscal year is January - December
TSOI,quarterly,Q4 2022,2022-12-31 00:00:00,"8,579",USD,Fiscal year is January - December
TSOI,quarterly,Q3 2022,2022-09-30 00:00:00,"74,541",USD,Fiscal year is January - December
TSOI,quarterly,Q2 2022,2022-06-30 00:00:00,"38,749",USD,Fiscal year is January - December
TSOI,quarterly,Q1 2022,2022-03-31 00:00:00,"84,898",USD,Fiscal year is January - December
TSOI,quarterly,Q4 2021,2021-12-31 00:00:00,"44,160",USD,Fiscal year is January - December
TSOI,quarterly,Q3 2021,2021-09-30 00:00:00,"57,291",USD,Fiscal year is January - December
TSOI,quarterly,Q2 2021,2021-06-30 00:00:00,"23,444",USD,Fiscal year is January - December
TSOI,quarterly,Q1 2021,2021-03-31 00:00:00,"21,061",USD,Fiscal year is January - December
TSOI,quarterly,Q4 2020,2020-12-31 00:00:00,"17,795",USD,Fiscal year is January - December
TSOI,quarterly,Q3 2020,2020-09-30 00:00:00,"11,351",USD,Fiscal year is January - December
TSOI,quarterly,Q2 2020,2020-06-30 00:00:00,"14,021",USD,Fiscal year is January - December
TSOI,quarterly,Q1 2020,2020-03-31 00:00:00,"19,514",USD,Fiscal year is January - December
TSOI,quarterly,Q4 2019,2019-12-31 00:00:00,"4,822",USD,Fiscal year is January - December
UCBJF,annual,TTM,2024-06-30 00:00:00,"5,454,000,000",EUR,Fiscal year is January - December
UCBJF,annual,FY 2023,2023-12-31 00:00:00,"5,182,000,000",EUR,Fiscal year is January - December
UCBJF,annual,FY 2022,2022-12-31 00:00:00,"5,447,000,000",EUR,Fiscal year is January - December
UCBJF,annual,FY 2021,2021-12-31 00:00:00,"5,777,000,000",EUR,Fiscal year is January - December
UCBJF,annual,FY 2020,2020-12-31 00:00:00,"5,347,000,000",EUR,Fiscal year is January - December
UCBJF,annual,FY 2019,2019-12-31 00:00:00,"4,913,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H1 2024,2024-06-30 00:00:00,"2,791,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H2 2023,2023-12-31 00:00:00,"2,663,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H1 2023,2023-06-30 00:00:00,"2,519,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H2 2022,2022-12-31 00:00:00,-,EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H1 2022,2022-06-30 00:00:00,"2,855,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H2 2021,2021-12-31 00:00:00,"2,999,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H1 2021,2021-06-30 00:00:00,"2,778,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H2 2020,2020-12-31 00:00:00,"2,739,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H1 2020,2020-06-30 00:00:00,"2,608,000,000",EUR,Fiscal year is January - December
UCBJF,Semi-Annual,H2 2019,2019-12-31 00:00:00,-,EUR,Fiscal year is January - December
UCBJY,annual,TTM,2024-06-30 00:00:00,"5,454,000,000",EUR,Fiscal year is January - December
UCBJY,annual,FY 2023,2023-12-31 00:00:00,"5,182,000,000",EUR,Fiscal year is January - December
UCBJY,annual,FY 2022,2022-12-31 00:00:00,"5,447,000,000",EUR,Fiscal year is January - December
UCBJY,annual,FY 2021,2021-12-31 00:00:00,"5,777,000,000",EUR,Fiscal year is January - December
UCBJY,annual,FY 2020,2020-12-31 00:00:00,"5,347,000,000",EUR,Fiscal year is January - December
UCBJY,annual,FY 2019,2019-12-31 00:00:00,"4,913,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H1 2024,2024-06-30 00:00:00,"2,791,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H2 2023,2023-12-31 00:00:00,"2,663,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H1 2023,2023-06-30 00:00:00,"2,519,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H2 2022,2022-12-31 00:00:00,-,EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H1 2022,2022-06-30 00:00:00,"2,855,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H2 2021,2021-12-31 00:00:00,"2,999,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H1 2021,2021-06-30 00:00:00,"2,778,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H2 2020,2020-12-31 00:00:00,"2,739,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H1 2020,2020-06-30 00:00:00,"2,608,000,000",EUR,Fiscal year is January - December
UCBJY,Semi-Annual,H2 2019,2019-12-31 00:00:00,-,EUR,Fiscal year is January - December
USRM,annual,TTM,2022-12-31 00:00:00,"82,049",USD,Fiscal year is January - December
USRM,annual,FY 2022,2022-12-31 00:00:00,"82,049",USD,Fiscal year is January - December
USRM,annual,FY 2021,2021-12-31 00:00:00,"200,749",USD,Fiscal year is January - December
USRM,annual,FY 2020,2020-12-31 00:00:00,"277,087",USD,Fiscal year is January - December
USRM,annual,FY 2019,2019-12-31 00:00:00,"3,072,293",USD,Fiscal year is January - December
USRM,annual,FY 2018,2018-12-31 00:00:00,"6,700,888",USD,Fiscal year is January - December
USRM,quarterly,Q4 2022,2022-12-31 00:00:00,"19,974",USD,Fiscal year is January - December
USRM,quarterly,Q3 2022,2022-09-30 00:00:00,"14,247",USD,Fiscal year is January - December
USRM,quarterly,Q2 2022,2022-06-30 00:00:00,"24,518",USD,Fiscal year is January - December
USRM,quarterly,Q1 2022,2022-03-31 00:00:00,"23,310",USD,Fiscal year is January - December
USRM,quarterly,Q4 2021,2021-12-31 00:00:00,"23,593",USD,Fiscal year is January - December
USRM,quarterly,Q3 2021,2021-09-30 00:00:00,"57,334",USD,Fiscal year is January - December
USRM,quarterly,Q2 2021,2021-06-30 00:00:00,"35,442",USD,Fiscal year is January - December
USRM,quarterly,Q1 2021,2021-03-31 00:00:00,"84,380",USD,Fiscal year is January - December
USRM,quarterly,Q4 2020,2020-12-31 00:00:00,"115,294",USD,Fiscal year is January - December
USRM,quarterly,Q3 2020,2020-09-30 00:00:00,"64,647",USD,Fiscal year is January - December
USRM,quarterly,Q2 2020,2020-06-30 00:00:00,"39,654",USD,Fiscal year is January - December
USRM,quarterly,Q1 2020,2020-03-31 00:00:00,"57,492",USD,Fiscal year is January - December
USRM,quarterly,Q4 2019,2019-12-31 00:00:00,"308,908",USD,Fiscal year is January - December
USRM,quarterly,Q3 2019,2019-09-30 00:00:00,"156,591",USD,Fiscal year is January - December
USRM,quarterly,Q2 2019,2019-06-30 00:00:00,"1,297,984",USD,Fiscal year is January - December
USRM,quarterly,Q1 2019,2019-03-31 00:00:00,"1,308,810",USD,Fiscal year is January - December
USRM,quarterly,Q4 2018,2018-12-31 00:00:00,"1,663,646",USD,Fiscal year is January - December
USRM,quarterly,Q3 2018,2018-09-30 00:00:00,"1,503,884",USD,Fiscal year is January - December
USRM,quarterly,Q2 2018,2018-06-30 00:00:00,"1,820,429",USD,Fiscal year is January - December
USRM,quarterly,Q1 2018,2018-03-31 00:00:00,"1,712,929",USD,Fiscal year is January - December
VACBF,annual,TTM,2024-09-30 00:00:00,"4,370,000",USD,Fiscal year is January - December
VACBF,annual,FY 2023,2023-12-31 00:00:00,"13,323,000",USD,Fiscal year is January - December
VACBF,annual,FY 2022,2022-12-31 00:00:00,"9,029,000",USD,Fiscal year is January - December
VACBF,annual,FY 2021,2021-12-31 00:00:00,"35,766,000",USD,Fiscal year is January - December
VACBF,annual,FY 2020,2020-12-31 00:00:00,"215,695,000",USD,Fiscal year is January - December
VACBF,annual,FY 2019,2019-12-31 00:00:00,"1,412,000",USD,Fiscal year is January - December
VACBF,quarterly,Q3 2024,2024-09-30 00:00:00,"665,000",USD,Fiscal year is January - December
VACBF,quarterly,Q2 2024,2024-06-30 00:00:00,"584,000",USD,Fiscal year is January - December
VACBF,quarterly,Q1 2024,2024-03-31 00:00:00,"1,016,000",USD,Fiscal year is January - December
VACBF,quarterly,Q4 2023,2023-12-31 00:00:00,"2,105,000",USD,Fiscal year is January - December
VACBF,quarterly,Q3 2023,2023-09-30 00:00:00,"2,811,000",USD,Fiscal year is January - December
VACBF,quarterly,Q2 2023,2023-06-30 00:00:00,"5,100,000",USD,Fiscal year is January - December
VACBF,quarterly,Q1 2023,2023-03-31 00:00:00,"3,307,000",USD,Fiscal year is January - December
VACBF,quarterly,Q4 2022,2022-12-31 00:00:00,"3,300,000",USD,Fiscal year is January - December
VACBF,quarterly,Q3 2022,2022-09-30 00:00:00,"1,282,000",USD,Fiscal year is January - December
VACBF,quarterly,Q2 2022,2022-06-30 00:00:00,"3,423,000",USD,Fiscal year is January - December
VACBF,quarterly,Q1 2022,2022-03-31 00:00:00,"1,025,000",USD,Fiscal year is January - December
VACBF,quarterly,Q4 2021,2021-12-31 00:00:00,"31,773,000",USD,Fiscal year is January - December
VACBF,quarterly,Q3 2021,2021-09-30 00:00:00,"1,314,000",USD,Fiscal year is January - December
VACBF,quarterly,Q2 2021,2021-06-30 00:00:00,"1,898,000",USD,Fiscal year is January - December
VACBF,quarterly,Q1 2021,2021-03-31 00:00:00,"780,000",USD,Fiscal year is January - December
VACBF,quarterly,Q4 2020,2020-12-31 00:00:00,"215,300,000",USD,Fiscal year is January - December
VACBF,quarterly,Q3 2020,2020-09-30 00:00:00,"142,000",USD,Fiscal year is January - December
VACBF,quarterly,Q2 2020,2020-06-30 00:00:00,"117,000",USD,Fiscal year is January - December
VACBF,quarterly,Q1 2020,2020-03-31 00:00:00,"136,000",USD,Fiscal year is January - December
VACBF,quarterly,Q4 2019,2019-12-31 00:00:00,"392,177",USD,Fiscal year is January - December
VBIZF,annual,TTM,2024-06-30 00:00:00,"1,995,218,000",CNY,Fiscal year is January - December
VBIZF,annual,FY 2023,2023-12-31 00:00:00,"2,155,578,000",CNY,Fiscal year is January - December
VBIZF,annual,FY 2022,2022-12-31 00:00:00,"2,379,631,000",CNY,Fiscal year is January - December
VBIZF,annual,FY 2021,2021-12-31 00:00:00,"2,104,083,000",CNY,Fiscal year is January - December
VBIZF,annual,FY 2020,2020-12-31 00:00:00,"696,958,000",CNY,Fiscal year is January - December
VBIZF,annual,FY 2019,2019-12-31 00:00:00,"323,057,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H1 2024,2024-06-30 00:00:00,"981,824,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H2 2023,2023-12-31 00:00:00,"1,013,394,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H1 2023,2023-06-30 00:00:00,"1,142,184,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H2 2022,2022-12-31 00:00:00,"1,270,884,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H1 2022,2022-06-30 00:00:00,"1,108,747,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H2 2021,2021-12-31 00:00:00,"1,077,632,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H1 2021,2021-06-30 00:00:00,"1,026,451,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H2 2020,2020-12-31 00:00:00,"499,401,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H1 2020,2020-06-30 00:00:00,"197,557,000",CNY,Fiscal year is January - December
VBIZF,Semi-Annual,H2 2019,2019-12-31 00:00:00,"180,716,000",CNY,Fiscal year is January - December
VDRM,annual,TTM,2017-12-31 00:00:00,"44,691",USD,Fiscal year is January - December
VDRM,annual,FY 2017,2017-12-31 00:00:00,"44,691",USD,Fiscal year is January - December
VDRM,annual,FY 2016,2016-12-31 00:00:00,"251,981",USD,Fiscal year is January - December
VDRM,annual,FY 2015,2015-12-31 00:00:00,"191,777",USD,Fiscal year is January - December
VDRM,annual,FY 2011,2011-12-31 00:00:00,"19,007,639",USD,Fiscal year is January - December
VDRM,annual,FY 2010,2010-12-31 00:00:00,"26,828,833",USD,Fiscal year is January - December
VDRM,quarterly,Q4 2017,2017-12-31 00:00:00,"17,889",USD,Fiscal year is January - December
VDRM,quarterly,Q3 2017,2017-09-30 00:00:00,"7,002",USD,Fiscal year is January - December
VDRM,quarterly,Q4 2016,2016-12-31 00:00:00,"42,408",USD,Fiscal year is January - December
